LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.098063946	2.6420748233795166	0	3.90272373540856	2.212950996822874	15.0	2.0	3.90272373540856	2.212950996822874	1003	1003
0.051166534	3.030198097229004	1	4.205882352941177	2.4105089987838655	15.0	1.0	4.205882352941177	2.4105089987838655	1001	2004
0.055879593	3.2943198680877686	2	4.8125	3.1391506537474556	16.0	2.0	4.8125	3.1391506537474556	1001	3005
0.12294769	3.6271960735321045	3	5.994047619047619	4.631025063696975	29.0	2.0	5.994047619047619	4.631025063696975	1007	4012
0.058567047	3.8853111267089844	4	6.0	4.085903912042366	27.0	2.0	6.0	4.085903912042366	1002	5014
0.033860207	4.133759021759033	5	6.863945578231292	5.119841961557406	33.0	2.0	6.863945578231292	5.119841961557406	1009	6023
-0.014671326	4.385005235671997	6	7.8062015503875966	6.2667790514990775	49.0	2.0	7.8062015503875966	6.2667790514990775	1007	7030
0.03318596	4.6389100551605225	7	8.341666666666667	5.639881549189565	31.0	2.0	8.341666666666667	5.639881549189565	1001	8031
-0.045837402	4.885426998138428	8	8.112903225806452	6.9586447482660185	58.0	2.0	8.112903225806452	6.9586447482660185	1006	9037
-0.041973114	5.13831090927124	9	8.991071428571429	6.949428979258303	34.0	2.0	8.991071428571429	6.949428979258303	1007	10044
-0.00392437	5.38765811920166	10	7.8203125	4.768768174523034	27.0	2.0	7.8203125	4.768768174523034	1001	11045
0.0037794113	5.646106958389282	11	8.4	5.520265694088767	25.0	2.0	8.4	5.520265694088767	1008	12053
-0.0074853897	5.906193971633911	12	8.096	5.192955227998793	30.0	2.0	8.096	5.192955227998793	1012	13065
0.010601044	6.152281999588013	13	8.637931034482758	6.568467715774722	45.0	2.0	8.637931034482758	6.568467715774722	1002	14067
0.016335487	6.401489973068237	14	7.507462686567164	4.709067576775424	31.0	2.0	7.507462686567164	4.709067576775424	1006	15073
0.009277344	6.644500970840454	15	9.287037037037036	5.880052478233201	30.0	2.0	9.287037037037036	5.880052478233201	1003	16076
0.023233414	6.885443210601807	16	9.634615384615385	6.769640503333888	33.0	2.0	9.634615384615385	6.769640503333888	1002	17078
0.0024957657	7.132339000701904	17	8.048	5.650990709601282	36.0	2.0	8.048	5.650990709601282	1006	18084
0.009645462	7.3750269412994385	18	8.008	5.972598764357104	37.0	2.0	8.008	5.972598764357104	1001	19085
0.04391098	7.613641023635864	19	10.621052631578948	7.522847931284396	33.0	2.0	10.621052631578948	7.522847931284396	1009	20094
-0.009923935	7.855133056640625	20	8.780701754385966	5.964454316784937	33.0	2.0	8.780701754385966	5.964454316784937	1001	21095
0.02667427	8.102244853973389	21	8.730434782608695	5.93343032849784	28.0	2.0	8.730434782608695	5.93343032849784	1004	22099
-0.008390427	8.343848943710327	22	9.054054054054054	6.732786309736382	45.0	2.0	9.054054054054054	6.732786309736382	1005	23104
0.004447937	8.581424951553345	23	10.659574468085106	7.932632832087329	42.0	2.0	10.659574468085106	7.932632832087329	1002	24106
0.024168015	8.815566062927246	24	11.314606741573034	8.497977955945156	48.0	3.0	11.314606741573034	8.497977955945156	1007	25113
0.016561508	9.051537990570068	25	9.950495049504951	7.061787053472326	43.0	2.0	9.950495049504951	7.061787053472326	1005	26118
0.08559227	9.284404993057251	26	11.420454545454545	9.839301516817287	54.0	2.0	11.420454545454545	9.839301516817287	1005	27123
0.026260376	9.522915124893188	27	11.602272727272727	8.01637496390878	48.0	2.0	11.602272727272727	8.01637496390878	1021	28144
0.091991425	9.755461931228638	28	11.988095238095237	10.612766399841105	56.0	2.0	11.988095238095237	10.612766399841105	1007	29151
-0.03348732	9.982969999313354	29	14.955223880597014	10.13407556891326	44.0	2.0	14.955223880597014	10.13407556891326	1002	30153
0.010559082	10.21834397315979	30	13.128205128205128	9.437186366816382	44.0	2.0	13.128205128205128	9.437186366816382	1024	31177
0.038219452	10.44920802116394	31	13.58108108108108	11.182765162029538	67.0	2.0	13.58108108108108	11.182765162029538	1005	32182
0.087760925	10.678291082382202	32	15.166666666666666	10.673648283355025	48.0	2.0	15.166666666666666	10.673648283355025	1001	33183
0.032424927	10.906148910522461	33	15.952380952380953	11.908951643688066	58.0	2.0	15.952380952380953	11.908951643688066	1005	34188
0.05265045	11.134505033493042	34	16.716666666666665	12.121732091120016	57.0	2.0	16.716666666666665	12.121732091120016	1003	35191
0.045656204	11.365492105484009	35	15.640625	11.16127119146269	57.0	2.0	15.640625	11.16127119146269	1001	36192
-0.016563416	11.595993041992188	36	20.34	12.880388192907851	53.0	3.0	20.34	12.880388192907851	1017	37209
0.04912567	11.824923992156982	37	18.92452830188679	14.785062651463116	69.0	2.0	18.92452830188679	14.785062651463116	1003	38212
0.093379974	12.125403881072998	38	21.29787234042553	15.95727659483687	57.0	2.0	21.29787234042553	15.95727659483687	1001	39213
0.06876373	12.429279088973999	39	24.571428571428573	18.27585299571783	75.0	2.0	24.571428571428573	18.27585299571783	1032	40245
0.0015335083	12.727179050445557	40	22.152173913043477	15.390521350754012	61.0	4.0	22.152173913043477	15.390521350754012	1019	41264
0.12030029	12.948415040969849	41	31.5	21.93028727582017	78.0	4.0	31.5	21.93028727582017	1008	42272
-0.35287857	13.166790008544922	42	25.125	15.522866197967435	60.0	3.0	25.125	15.522866197967435	1005	43277
0.25356293	13.393462181091309	43	29.114285714285714	23.88397122826631	104.0	2.0	29.114285714285714	23.88397122826631	1019	44296
