LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.1533432	0.44731807708740234	0	22.511111111111113	14.559643191937885	88.0	9.0	22.511111111111113	14.559643191937885	1013	1013
0.00019264221	0.6403899192810059	1	22.444444444444443	9.226906440900752	53.0	11.0	22.444444444444443	9.226906440900752	1010	2023
0.041736603	0.8281240463256836	2	30.393939393939394	13.700120313427451	70.0	10.0	30.393939393939394	13.700120313427451	1003	3026
0.04193878	1.0145938396453857	3	26.44736842105263	12.42386787899776	60.0	10.0	26.44736842105263	12.42386787899776	1005	4031
0.109264374	1.2009408473968506	4	36.42857142857143	19.622196927074654	103.0	13.0	36.42857142857143	19.622196927074654	1020	5051
0.115859985	1.3933138847351074	5	37.148148148148145	17.652412915967886	86.0	12.0	37.148148148148145	17.652412915967886	1003	6054
0.04601288	1.59077787399292	6	31.71875	16.55338782356953	83.0	10.0	31.71875	16.55338782356953	1015	7069
0.02557373	1.7799360752105713	7	34.55172413793103	17.912789125893482	85.0	11.0	34.55172413793103	17.912789125893482	1002	8071
0.020751953	1.9664409160614014	8	45.69565217391305	25.866605603446203	101.0	16.0	45.69565217391305	25.866605603446203	1051	9122
0.028934479	2.1333060264587402	9	37.370370370370374	20.197447855182737	82.0	9.0	37.370370370370374	20.197447855182737	1009	10131
0.056301117	2.3243191242218018	10	37.96296296296296	22.09488206447531	92.0	14.0	37.96296296296296	22.09488206447531	1025	11156
0.041503906	2.512423038482666	11	42.541666666666664	18.33480107761073	77.0	14.0	42.541666666666664	18.33480107761073	1021	12177
0.036865234	2.7979228496551514	12	45.82608695652174	20.886134726620085	100.0	13.0	45.82608695652174	20.886134726620085	1054	13231
0.010009766	2.976818084716797	13	41.833333333333336	18.23153556036597	80.0	15.0	41.833333333333336	18.23153556036597	1004	14235
0.014476776	3.1837069988250732	14	51.0	16.36765102267274	89.0	20.0	51.0	16.36765102267274	1020	15255
0.009197235	3.349998950958252	15	46.0	14.659777996582722	79.0	23.0	46.0	14.659777996582722	1012	16267
0.026573181	3.529482126235962	16	54.31578947368421	20.290139247736096	92.0	18.0	54.31578947368421	20.290139247736096	1032	17299
-0.027584076	3.806987762451172	17	54.68421052631579	21.001384995879494	90.0	16.0	54.68421052631579	21.001384995879494	1039	18338
0.04209137	3.997623920440674	18	63.94117647058823	22.078657749684005	116.0	28.0	63.94117647058823	22.078657749684005	1087	19425
0.008811951	4.173191070556641	19	64.8125	24.696200998331708	107.0	26.0	64.8125	24.696200998331708	1037	20462
0.11183548	4.367918968200684	20	66.8	30.199779248641317	147.0	33.0	66.8	30.199779248641317	1002	21464
0.072582245	4.55322790145874	21	69.33333333333333	26.355686715056812	114.0	30.0	69.33333333333333	26.355686715056812	1040	22504
0.09006119	4.750091075897217	22	64.29411764705883	23.822294811873316	114.0	26.0	64.29411764705883	23.822294811873316	1093	23597
0.03017044	4.945614814758301	23	56.111111111111114	22.10049996641325	101.0	20.0	56.111111111111114	22.10049996641325	1010	24607
-0.005332947	5.136385202407837	24	66.93333333333334	25.278361409623756	124.0	30.0	66.93333333333334	25.278361409623756	1004	25611
