LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.03125286	0.5176219940185547	0	21.32	11.141705434986154	70.0	12.0	21.32	11.141705434986154	1066	1066
0.055700302	0.7126288414001465	1	26.333333333333332	13.064599522517353	59.0	10.0	26.333333333333332	13.064599522517353	1027	2093
0.05801201	0.8838849067687988	2	28.13888888888889	16.9740860951461	81.0	11.0	28.13888888888889	16.9740860951461	1013	3106
0.024925232	1.065647840499878	3	27.833333333333332	13.506171428893781	84.0	11.0	27.833333333333332	13.506171428893781	1002	4108
0.047682762	1.2398529052734375	4	31.375	14.679386056644194	67.0	10.0	31.375	14.679386056644194	1004	5112
0.052649498	1.410247802734375	5	34.86206896551724	15.962724117036636	74.0	14.0	34.86206896551724	15.962724117036636	1011	6123
0.0481205	1.5805649757385254	6	40.64	18.83375692738971	90.0	13.0	40.64	18.83375692738971	1016	7139
0.059832573	1.7546489238739014	7	39.69230769230769	17.40638528014102	78.0	15.0	39.69230769230769	17.40638528014102	1032	8171
0.08265495	1.9406919479370117	8	51.25	26.905157498145222	134.0	22.0	51.25	26.905157498145222	1025	9196
0.045965195	2.113510847091675	9	40.15384615384615	24.942537511544266	120.0	15.0	40.15384615384615	24.942537511544266	1044	10240
0.019029617	2.2841999530792236	10	46.86363636363637	28.59481112265818	144.0	13.0	46.86363636363637	28.59481112265818	1031	11271
0.01354599	2.4585111141204834	11	43.0	15.900733735690732	78.0	20.0	43.0	15.900733735690732	1032	12303
0.038999557	2.6336398124694824	12	54.26315789473684	17.423040115599978	94.0	28.0	54.26315789473684	17.423040115599978	1031	13334
0.038080215	2.80692195892334	13	44.56521739130435	13.893464484696523	74.0	28.0	44.56521739130435	13.893464484696523	1025	14359
0.01632309	2.980315923690796	14	50.095238095238095	24.226912941140405	135.0	21.0	50.095238095238095	24.226912941140405	1052	15411
0.035425186	3.1555559635162354	15	43.95652173913044	19.333409382115818	77.0	15.0	43.95652173913044	19.333409382115818	1011	16422
0.04858589	3.3413450717926025	16	60.294117647058826	25.936040574691454	139.0	25.0	60.294117647058826	25.936040574691454	1025	17447
0.012605667	3.515230894088745	17	58.88235294117647	20.140338080406686	103.0	34.0	58.88235294117647	20.140338080406686	1001	18448
0.024810791	3.6956658363342285	18	54.2	22.738953362017348	106.0	17.0	54.2	22.738953362017348	1084	19532
0.027687073	3.883931875228882	19	67.0	22.02839077191069	122.0	32.0	67.0	22.02839077191069	1072	20604
0.008890152	4.057098865509033	20	51.7	15.681517783684079	86.0	23.0	51.7	15.681517783684079	1034	21638
0.01573944	4.2260048389434814	21	60.64705882352941	29.435754921864483	131.0	21.0	60.64705882352941	29.435754921864483	1031	22669
0.04524231	4.394052743911743	22	64.3125	23.926237559424173	128.0	39.0	64.3125	23.926237559424173	1029	23698
0.04024124	4.567699909210205	23	63.4375	24.2743917277035	119.0	21.0	63.4375	24.2743917277035	1015	24713
0.08288574	4.758765935897827	24	63.8125	40.83536878430266	200.0	30.0	63.8125	40.83536878430266	1021	25734
-0.015659332	4.931752920150757	25	54.31578947368421	24.174916603739998	127.0	26.0	54.31578947368421	24.174916603739998	1032	26766
0.022405624	5.10905385017395	26	62.35294117647059	23.42934604412516	116.0	32.0	62.35294117647059	23.42934604412516	1060	27826
0.014884949	5.290063858032227	27	59.705882352941174	30.091555794006503	149.0	20.0	59.705882352941174	30.091555794006503	1015	28841
0.038341522	5.489938974380493	28	78.92307692307692	27.563804411029107	124.0	49.0	78.92307692307692	27.563804411029107	1026	29867
0.02315712	5.66813588142395	29	66.9375	28.183480866457927	134.0	33.0	66.9375	28.183480866457927	1071	30938
0.046445847	5.855418920516968	30	68.1875	25.48827855603434	123.0	25.0	68.1875	25.48827855603434	1091	32029
0.044729233	6.03317403793335	31	80.46153846153847	35.27608774884065	159.0	30.0	80.46153846153847	35.27608774884065	1046	33075
0.117752075	6.204121112823486	32	101.6	41.107663519105536	174.0	39.0	101.6	41.107663519105536	1016	34091
0.12263107	6.382138729095459	33	86.58333333333333	40.17349527016815	195.0	41.0	86.58333333333333	40.17349527016815	1039	35130
0.10121155	6.589879989624023	34	105.8	52.76324478270835	200.0	44.0	105.8	52.76324478270835	1058	36188
0.027332306	6.763185739517212	35	86.16666666666667	38.14846727662273	150.0	25.0	86.16666666666667	38.14846727662273	1034	37222
0.014076233	6.942123889923096	36	98.72727272727273	42.07372513941971	200.0	39.0	98.72727272727273	42.07372513941971	1086	38308
0.0074501038	7.113682985305786	37	114.44444444444444	54.12354408842198	188.0	44.0	114.44444444444444	54.12354408842198	1030	39338
0.042915344	7.291441917419434	38	148.42857142857142	40.28774057720694	200.0	77.0	148.42857142857142	40.28774057720694	1039	40377
-0.015327454	7.474735736846924	39	131.125	44.12039636041363	200.0	55.0	131.125	44.12039636041363	1049	41426
0.075466156	7.669561862945557	40	158.14285714285714	27.189433721989303	200.0	113.0	158.14285714285714	27.189433721989303	1107	42533
0.09696579	7.857672929763794	41	158.57142857142858	36.48818651429584	200.0	116.0	158.57142857142858	36.48818651429584	1110	43643
-0.037956238	8.056351900100708	42	144.75	45.419571772529956	200.0	74.0	144.75	45.419571772529956	1158	44801
0.0505867	8.235442876815796	43	171.5	35.471819801075895	200.0	99.0	171.5	35.471819801075895	1029	45830
0.058250427	8.431091785430908	44	167.85714285714286	36.71678701874106	200.0	112.0	167.85714285714286	36.71678701874106	1175	47005
