LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.060692787	1.3153741359710693	0	25.540816326530614	14.939448100170656	132.0	9.0	25.540816326530614	14.939448100170656	5006	5006
0.055101395	2.227321147918701	1	25.627551020408163	13.11600736140918	75.0	8.0	25.627551020408163	13.11600736140918	5023	10029
0.051104546	3.0966172218322754	2	27.167567567567566	14.005366810215213	102.0	9.0	27.167567567567566	14.005366810215213	5026	15055
0.0545187	3.978241205215454	3	30.69325153374233	16.482871305775067	103.0	9.0	30.69325153374233	16.482871305775067	5003	20058
0.05423355	4.861192226409912	4	33.152317880794705	17.992179443232963	106.0	10.0	33.152317880794705	17.992179443232963	5006	25064
0.05371666	5.842892169952393	5	35.267605633802816	18.12550746951858	95.0	9.0	35.267605633802816	18.12550746951858	5008	30072
0.040283203	6.82203221321106	6	35.59574468085106	17.051851971299897	99.0	10.0	35.59574468085106	17.051851971299897	5019	35091
0.035045624	7.819971084594727	7	39.10077519379845	20.19319286687384	105.0	12.0	39.10077519379845	20.19319286687384	5044	40135
0.024752617	8.66998028755188	8	39.40157480314961	18.11957650272504	106.0	12.0	39.40157480314961	18.11957650272504	5004	45139
0.025410652	9.50536823272705	9	39.58267716535433	18.31975008635452	98.0	10.0	39.58267716535433	18.31975008635452	5027	50166
0.032600403	10.493285179138184	10	44.40869565217391	21.125256119743582	119.0	12.0	44.40869565217391	21.125256119743582	5107	55273
0.03356552	11.41661024093628	11	46.137614678899084	21.80205692253285	131.0	14.0	46.137614678899084	21.80205692253285	5029	60302
0.02466774	12.266304016113281	12	46.46296296296296	22.134030245857943	175.0	16.0	46.46296296296296	22.134030245857943	5018	65320
0.026973724	13.20665717124939	13	47.27358490566038	18.568350542399628	105.0	20.0	47.27358490566038	18.568350542399628	5011	70331
0.030111313	14.239967107772827	14	52.25	23.631282233514117	139.0	17.0	52.25	23.631282233514117	5016	75347
0.026903152	15.295186281204224	15	52.08247422680412	26.487371082610153	167.0	18.0	52.08247422680412	26.487371082610153	5052	80399
0.037317276	16.36031723022461	16	56.28888888888889	28.05559735970483	165.0	21.0	56.28888888888889	28.05559735970483	5066	85465
0.034101486	17.610826015472412	17	57.01123595505618	29.625563809937606	200.0	16.0	57.01123595505618	29.625563809937606	5074	90539
0.036546707	19.01051425933838	18	57.71590909090909	25.786690040880835	140.0	16.0	57.71590909090909	25.786690040880835	5079	95618
0.0239048	20.5072283744812	19	57.701149425287355	21.515626474422433	122.0	20.0	57.701149425287355	21.515626474422433	5020	100638
0.029817581	22.132405042648315	20	57.06818181818182	25.136353361825947	136.0	23.0	57.06818181818182	25.136353361825947	5022	105660
0.026380539	23.344252347946167	21	58.22093023255814	27.11448645795921	200.0	20.0	58.22093023255814	27.11448645795921	5007	110667
0.029794693	24.312364101409912	22	60.72289156626506	22.600945311828045	139.0	20.0	60.72289156626506	22.600945311828045	5040	115707
0.03524971	25.20766520500183	23	65.36363636363636	26.34432790471007	171.0	23.0	65.36363636363636	26.34432790471007	5033	120740
0.031633377	26.338126182556152	24	70.74647887323944	26.13546417421482	152.0	32.0	70.74647887323944	26.13546417421482	5023	125763
0.031023026	27.43799328804016	25	66.72	24.078516011858646	135.0	25.0	66.72	24.078516011858646	5004	130767
0.023880005	28.54272222518921	26	65.44155844155844	22.99491389641908	142.0	26.0	65.44155844155844	22.99491389641908	5039	135806
0.012756348	29.953702211380005	27	68.56164383561644	26.78784548617068	156.0	25.0	68.56164383561644	26.78784548617068	5005	140811
0.03277397	30.81253933906555	28	71.9	27.543809260366086	159.0	21.0	71.9	27.543809260366086	5033	145844
0.042467117	31.75435519218445	29	74.80597014925372	32.090468574212835	200.0	19.0	74.80597014925372	32.090468574212835	5012	150856
0.04841423	32.758761405944824	30	83.88333333333334	35.714185634780414	196.0	34.0	83.88333333333334	35.714185634780414	5033	155889
0.038841248	33.81640601158142	31	90.78571428571429	34.4158986753601	200.0	35.0	90.78571428571429	34.4158986753601	5084	160973
0.07338333	34.816925287246704	32	94.56603773584905	44.30661155738147	200.0	39.0	94.56603773584905	44.30661155738147	5012	165985
0.0641098	35.825109004974365	33	98.47058823529412	43.676328645705844	200.0	39.0	98.47058823529412	43.676328645705844	5022	171007
0.10430908	36.80485200881958	34	114.47727272727273	44.163172973728216	200.0	48.0	114.47727272727273	44.163172973728216	5037	176044
0.058509827	37.63171935081482	35	116.72093023255815	49.04166504883958	200.0	28.0	116.72093023255815	49.04166504883958	5019	181063
-0.0008010864	38.44254112243652	36	131.02564102564102	40.52633659637174	200.0	47.0	131.02564102564102	40.52633659637174	5110	186173
0.008869171	39.2389931678772	37	139.83333333333334	46.254429217343315	200.0	51.0	139.83333333333334	46.254429217343315	5034	191207
0.0013618469	40.04491925239563	38	136.54054054054055	41.0323501870168	200.0	49.0	136.54054054054055	41.0323501870168	5052	196259
0.03409195	40.856452226638794	39	138.78378378378378	32.84372097227417	200.0	57.0	138.78378378378378	32.84372097227417	5135	201394
0.028598785	41.642014265060425	40	147.55882352941177	32.829498192282706	200.0	96.0	147.55882352941177	32.829498192282706	5017	206411
