LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.0064086537	0.47136473655700684	0	26.076923076923077	13.44196379003248	79.0	11.0	26.076923076923077	13.44196379003248	1017	1017
0.0050816652	0.6575889587402344	1	30.393939393939394	19.697622366809092	88.0	10.0	30.393939393939394	19.697622366809092	1003	2020
0.0037434436	0.828068733215332	2	29.794117647058822	16.010620393911157	79.0	10.0	29.794117647058822	16.010620393911157	1013	3033
0.0042646676	0.9975218772888184	3	31.65625	17.685815953398926	73.0	12.0	31.65625	17.685815953398926	1013	4046
0.002564115	1.173218011856079	4	33.56666666666667	15.140857160529439	83.0	10.0	33.56666666666667	15.140857160529439	1007	5053
0.0022631353	1.3599388599395752	5	30.818181818181817	13.5522659303059	69.0	13.0	30.818181818181817	13.5522659303059	1017	6070
0.0036152992	1.525937795639038	6	33.5	13.853399101544236	58.0	14.0	33.5	13.853399101544236	1005	7075
0.0022992655	1.6938707828521729	7	32.645161290322584	13.231312779811807	64.0	11.0	32.645161290322584	13.231312779811807	1012	8087
0.0016044686	1.8653078079223633	8	35.892857142857146	15.545645430046791	76.0	16.0	35.892857142857146	15.545645430046791	1005	9092
0.00085377845	2.0474579334259033	9	38.80769230769231	23.939056004088048	104.0	11.0	38.80769230769231	23.939056004088048	1009	10101
0.0008615259	2.2334070205688477	10	53.473684210526315	24.413905487722257	101.0	20.0	53.473684210526315	24.413905487722257	1016	11117
0.0028222771	2.413634777069092	11	40.44	14.83261271657829	77.0	13.0	40.44	14.83261271657829	1011	12128
0.0008079512	2.5840468406677246	12	45.68181818181818	16.82634936811462	79.0	12.0	45.68181818181818	16.82634936811462	1005	13133
0.0011532204	2.752638816833496	13	56.333333333333336	24.54927018602929	121.0	27.0	56.333333333333336	24.54927018602929	1014	14147
0.0025811475	2.93753981590271	14	48.476190476190474	17.88486736673279	86.0	18.0	48.476190476190474	17.88486736673279	1018	15165
0.0018636156	3.1141178607940674	15	39.65384615384615	14.12292818758617	72.0	20.0	39.65384615384615	14.12292818758617	1031	16196
0.00093561364	3.2899227142333984	16	48.36363636363637	24.386183596725896	103.0	21.0	48.36363636363637	24.386183596725896	1064	17260
0.0008272396	3.4662699699401855	17	58.833333333333336	34.322409265344085	149.0	20.0	58.833333333333336	34.322409265344085	1059	18319
0.00127865	3.637988805770874	18	47.09090909090909	12.759698952380182	78.0	23.0	47.09090909090909	12.759698952380182	1036	19355
