LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.01107897	1.2734129428863525	0	18.21818181818182	8.920438042833606	67.0	8.0	18.21818181818182	8.920438042833606	5010	5010
0.008722316	2.2442808151245117	1	20.112	10.145908337847331	79.0	8.0	20.112	10.145908337847331	5028	10038
0.008521192	3.196187973022461	2	22.20353982300885	11.733892587596996	85.0	9.0	22.20353982300885	11.733892587596996	5018	15056
0.008363595	4.002776145935059	3	23.441860465116278	12.551109143207865	77.0	8.0	23.441860465116278	12.551109143207865	5040	20096
0.005859219	4.884333848953247	4	27.664835164835164	16.238699358044695	139.0	8.0	27.664835164835164	16.238699358044695	5035	25131
0.005720068	5.72959303855896	5	28.482954545454547	15.757384427560744	102.0	9.0	28.482954545454547	15.757384427560744	5013	30144
0.0039081774	6.644021987915039	6	30.107784431137723	15.994022064441497	102.0	9.0	30.107784431137723	15.994022064441497	5028	35172
0.0037257178	7.505270004272461	7	33.3046357615894	18.91668501316227	116.0	10.0	33.3046357615894	18.91668501316227	5029	40201
0.0028460487	8.65535593032837	8	34.855172413793106	19.653894695311955	148.0	12.0	34.855172413793106	19.653894695311955	5054	45255
0.0034157205	9.533420085906982	9	37.97727272727273	18.203174011065624	98.0	12.0	37.97727272727273	18.203174011065624	5013	50268
0.0027155653	10.429203033447266	10	38.62307692307692	17.646209174348243	130.0	10.0	38.62307692307692	17.646209174348243	5021	55289
0.003079135	11.215576887130737	11	39.80952380952381	19.473919998056452	118.0	13.0	39.80952380952381	19.473919998056452	5016	60305
0.0023770547	12.15242600440979	12	42.432203389830505	21.169004689683756	134.0	13.0	42.432203389830505	21.169004689683756	5007	65312
0.0014700717	13.044876098632812	13	43.16379310344828	23.005975222910976	172.0	14.0	43.16379310344828	23.005975222910976	5007	70319
0.0016756104	14.111438274383545	14	43.89473684210526	19.752578521906482	136.0	17.0	43.89473684210526	19.752578521906482	5004	75323
0.0016117464	14.891942977905273	15	44.0	19.49988753903693	118.0	14.0	44.0	19.49988753903693	5016	80339
0.00071462104	15.849501132965088	16	49.54455445544554	22.632021804074505	142.0	16.0	49.54455445544554	22.632021804074505	5004	85343
0.0008440064	16.77350616455078	17	48.40384615384615	21.205278384424634	131.0	16.0	48.40384615384615	21.205278384424634	5034	90377
0.00085182267	17.70271587371826	18	50.5959595959596	26.995292964903967	169.0	20.0	50.5959595959596	26.995292964903967	5009	95386
0.0006282524	18.529644012451172	19	52.229166666666664	19.43819219917897	125.0	15.0	52.229166666666664	19.43819219917897	5014	100400
0.0010240972	19.321029901504517	20	52.354166666666664	20.92993229736356	125.0	14.0	52.354166666666664	20.92993229736356	5026	105426
0.0009151851	20.288445949554443	21	52.260416666666664	20.944492509799698	107.0	14.0	52.260416666666664	20.944492509799698	5017	110443
0.00076736463	21.12364101409912	22	52.67368421052632	20.090030051725268	117.0	16.0	52.67368421052632	20.090030051725268	5004	115447
0.0008601118	22.04184889793396	23	55.65555555555556	23.786626079520264	149.0	14.0	55.65555555555556	23.786626079520264	5009	120456
