LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.4796753	2.43548321723938	0	-156.73313016396654	49.23366003984593	-59.85885934404887	-233.6627161994357	151.0	0.0	1057	1057
2.3486404	2.832265853881836	1	-173.36683179259083	24.59726038557018	-134.4559812163942	-207.3407194600976	151.0	0.0	1057	2114
1.8238373	3.149818181991577	2	-175.62490133662237	34.19157223653645	-112.33518949148004	-216.13050698251575	151.0	0.0	1057	3171
1.2821884	3.468168258666992	3	-194.93629925426285	39.75235079294	-154.9450575969056	-282.72341080696617	151.0	0.0	1057	4228
1.1745834	3.790701150894165	4	-196.69606373041998	26.085123809801765	-152.67300850596084	-228.4899172048497	151.0	0.0	1057	5285
0.6616745	4.1088221073150635	5	-178.6215994517952	30.837647679447663	-136.06910300104613	-220.90219137678338	151.0	0.0	1057	6342
0.3592453	4.428343057632446	6	-161.76142262909042	27.996216002277432	-97.08701804385382	-193.82661932629415	151.0	0.0	1057	7399
0.51091003	4.747734069824219	7	-155.63181377399354	25.631393090943025	-117.20888065698892	-185.94187998708458	151.0	0.0	1057	8456
0.72289276	5.0665271282196045	8	-175.1541286169588	47.078816010037556	-110.27947365717247	-239.33238056289503	151.0	0.0	1057	9513
0.5832443	5.383983135223389	9	-169.69706651963952	29.50903498759329	-118.28392625537533	-207.74203991184282	151.0	0.0	1057	10570
0.42276764	5.701575040817261	10	-183.02214470950298	52.21676101443242	-132.948144125804	-294.96069049739015	151.0	0.0	1057	11627
0.63523865	6.023282051086426	11	-169.00007994697702	46.75406772193144	-107.22741330450829	-251.07902857442446	151.0	0.0	1057	12684
0.6494293	6.342012166976929	12	-185.86920132470374	49.2074188679014	-89.5289164531353	-250.97273131245402	151.0	0.0	1057	13741
0.46782684	6.659404039382935	13	-179.4266637322366	60.447940769754325	-91.78311307415127	-289.4660534392757	151.0	0.0	1057	14798
0.6231384	6.972720146179199	14	-183.65603487549353	41.10541896090004	-137.38558154199657	-235.6970060244231	151.0	0.0	1057	15855
0.7214203	7.299164056777954	15	-159.8917097871346	39.21021000571667	-93.1743721785651	-222.36209562047873	151.0	0.0	1057	16912
0.62599945	7.618088245391846	16	-204.6977289479067	32.04622593308686	-166.6297576555941	-242.47764894772865	151.0	0.0	1057	17969
0.4637375	7.93691611289978	17	-192.0597952672776	43.72843305471406	-134.51469027949938	-255.35788242632285	151.0	0.0	1057	19026
0.5922241	8.25356411933899	18	-200.67275910198822	56.07759290377022	-119.33332005300919	-267.09610412661857	151.0	0.0	1057	20083
0.5267868	8.57139801979065	19	-180.57784751479582	46.23558357721821	-123.67820745428399	-276.5372166877066	151.0	0.0	1057	21140
0.48521423	8.89044713973999	20	-181.60260556917228	42.55777618276538	-97.74329127903329	-228.8159871614413	151.0	0.0	1057	22197
0.56300354	9.228475093841553	21	-184.56093018835023	36.389066639985366	-131.4079751197176	-242.8306243111728	151.0	0.0	1057	23254
0.5204544	9.546054124832153	22	-169.78418743040422	20.305514645221038	-147.6785870832218	-209.5602143146269	151.0	0.0	1057	24311
0.256958	9.86635422706604	23	-160.45755652250742	29.283842789613008	-116.72164943024379	-198.18241669869963	151.0	0.0	1057	25368
0.38467026	10.184011936187744	24	-159.0951121808609	19.481748624048794	-132.3865372239435	-190.8867193201702	151.0	0.0	1057	26425
0.28508377	10.500935077667236	25	-156.059198280682	19.746533736788976	-125.99555727016474	-184.9436492624186	151.0	0.0	1057	27482
0.30597687	10.816211223602295	26	-117.96122104628014	48.83850001590051	-58.32740045827636	-202.7239398040662	151.0	0.0	1057	28539
0.2593994	11.125668048858643	27	-150.8521836678163	43.60244839128383	-93.70594851421302	-213.80789199775012	151.0	0.0	1057	29596
0.11537552	11.44619631767273	28	-128.94180982149604	41.70091848244115	-77.59000971720204	-198.59787272062107	151.0	0.0	1057	30653
0.403656	11.768619060516357	29	-133.84234970376073	41.15773494017199	-78.30021721805892	-206.67566224640393	151.0	0.0	1057	31710
0.22779465	12.0802481174469	30	-149.86974043986987	14.652738085398944	-129.92749268550466	-177.41378470195102	151.0	0.0	1057	32767
0.22528076	12.402338027954102	31	-132.37118514276636	28.241905010959158	-89.6463064105426	-176.47747008524	151.0	0.0	1057	33824
0.12734222	12.723903179168701	32	-110.1972027950164	26.58253390343925	-79.55085094985154	-161.0725287439389	151.0	0.0	1057	34881
0.17321396	13.044305086135864	33	-121.29900078820947	32.65220557134907	-81.89925303652439	-166.88751931565892	151.0	0.0	1057	35938
0.05534935	13.360245943069458	34	-115.86260091882966	30.517247399604603	-87.79318188922541	-186.36488366805884	151.0	0.0	1057	36995
0.16326904	13.68386721611023	35	-114.77492026923385	23.450749006644475	-74.28145977635761	-157.72098079265612	151.0	0.0	1057	38052
0.08790922	14.002758026123047	36	-96.57291208435318	39.268637782691194	-40.9919842016801	-176.62843465623905	151.0	0.0	1057	39109
0.100666046	14.31706428527832	37	-101.74503630871922	36.48699482727473	-55.79485961948498	-154.27019085343244	151.0	0.0	1057	40166
0.04400921	14.632100105285645	38	-81.33338017851183	14.458178287000216	-60.79342580422313	-108.18912958820646	151.0	0.0	1057	41223
0.09052849	14.949129104614258	39	-127.00903707865052	32.167108635698185	-77.30096098358598	-174.75443223529118	151.0	0.0	1057	42280
0.045381546	15.271276950836182	40	-101.45154211292392	48.16526689186731	-32.868163253831035	-167.02004498810294	151.0	0.0	1057	43337
0.06854868	15.584287881851196	41	-102.22185974388695	33.90774090317344	-58.05569209099194	-162.3969015859468	151.0	0.0	1057	44394
0.042251587	15.896584272384644	42	-106.82185347842486	43.31528521573024	-49.505167513011855	-172.8835175159677	151.0	0.0	1057	45451
0.11545372	16.211145162582397	43	-106.43461623031205	36.314979688738745	-67.74376593497065	-182.06123256401963	151.0	0.0	1057	46508
0.071287155	16.526159048080444	44	-104.22209595937215	22.08669041751867	-71.2342196558788	-146.6588059725564	151.0	0.0	1057	47565
0.08001709	16.846567153930664	45	-88.97206634209081	16.169616297316097	-70.46301584357768	-125.1296372321645	151.0	0.0	1057	48622
0.054672718	17.15918207168579	46	-79.42803240204073	33.782813094781936	-34.64263050007042	-129.79038424976562	151.0	0.0	1057	49679
0.043865204	17.475821018218994	47	-71.39572795235233	12.975711113943884	-47.675670665308374	-83.44213321666754	151.0	0.0	1057	50736
0.061353683	17.786016941070557	48	-107.13322285302787	22.003750661069045	-83.8071205441016	-151.60524407725353	151.0	0.0	1057	51793
0.10655403	18.10148811340332	49	-109.67222191852815	47.04625968292795	-28.512139650319078	-192.77034422858833	151.0	0.0	1057	52850
0.1350689	18.41954803466797	50	-103.64905362758684	28.588255930424598	-59.6290388136443	-145.38464667014364	151.0	0.0	1057	53907
0.06520653	18.72970223426819	51	-74.28245343740926	24.2523627997797	-33.632554174603655	-100.90669653345223	151.0	0.0	1057	54964
0.09232727	19.042495250701904	52	-97.84088258322936	37.03575568715381	-32.76915780307204	-155.32711328022634	151.0	0.0	1057	56021
0.047974586	19.353909969329834	53	-84.9596932147027	21.08196097493407	-46.723266096224215	-106.41512712964548	151.0	0.0	1057	57078
0.095127106	19.6666579246521	54	-83.98601711544825	37.457074494487316	-37.19264972708709	-145.3817514584127	151.0	0.0	1057	58135
0.048173904	19.98214316368103	55	-79.99154178828528	36.90313741717142	-32.782486726630516	-136.36257791885095	151.0	0.0	1057	59192
0.11236191	20.299512147903442	56	-76.41327544589477	19.174337912669646	-50.38362597050637	-100.08594455934346	151.0	0.0	1057	60249
0.062084198	20.615045070648193	57	-77.79924341714708	28.82830099923776	-49.17173207262306	-125.32718105527016	151.0	0.0	1057	61306
0.19906235	20.924703121185303	58	-73.80624657515757	35.342854755672626	-16.38964377625921	-121.62295883001653	151.0	0.0	1057	62363
0.030105114	21.24264121055603	59	-59.829164098650374	20.95118563148242	-17.06520892299883	-82.35153472108524	151.0	0.0	1057	63420
0.13014889	21.562587022781372	60	-90.38776998308217	20.72323166173209	-54.36537274938339	-125.6816749001515	151.0	0.0	1057	64477
0.063518524	21.874239921569824	61	-84.53153849296714	17.175303566035623	-62.325439426211446	-118.36608219575925	151.0	0.0	1057	65534
0.12119293	22.185469150543213	62	-56.705390196973774	16.428587025757494	-32.60212831112885	-81.9233343756843	151.0	0.0	1057	66591
0.08866882	22.50369620323181	63	-75.29401259214971	24.0023593432716	-36.5901592189588	-107.3592301296608	151.0	0.0	1057	67648
0.10159254	22.819642066955566	64	-79.88989449747717	27.474076489457566	-50.143800419973886	-128.69116614998336	151.0	0.0	1057	68705
0.06335902	23.136933088302612	65	-68.9769119718257	19.38008164557538	-44.20746796237491	-95.61201932242551	151.0	0.0	1057	69762
0.039144516	23.449033975601196	66	-64.66866278090772	31.300249072145053	-26.661519031307922	-108.65165925829999	151.0	0.0	1057	70819
0.029262543	23.76253890991211	67	-56.07728343908277	18.840179741572303	-16.68912721177412	-84.61985298322003	151.0	0.0	1057	71876
0.16608429	24.0856511592865	68	-79.25272138785166	26.87061464983039	-44.06994656183249	-129.5070922023415	151.0	0.0	1057	72933
0.08301258	24.40574622154236	69	-77.9297984682394	33.85492764402123	-45.145901012247705	-138.61646639667384	151.0	0.0	1057	73990
0.10834885	24.725920915603638	70	-61.84413112260828	17.04933414837201	-35.96159376345565	-89.23173479380235	151.0	0.0	1057	75047
0.08094883	25.04438614845276	71	-65.73276326102152	17.368313868748984	-42.30747395155135	-96.09252542429404	151.0	0.0	1057	76104
0.03610611	25.36487913131714	72	-51.20180236235313	14.357716227022255	-32.42933544407865	-67.44662852164095	151.0	0.0	1057	77161
0.036213398	25.700886964797974	73	-41.973473662235904	17.161594251469857	-11.500535861845107	-70.33301552867414	151.0	0.0	1057	78218
0.032037735	26.0198392868042	74	-67.56439131530816	26.068391579822304	-11.978765789203694	-94.8215532453886	151.0	0.0	1057	79275
0.036522865	26.335360050201416	75	-61.79935582300671	16.852126954920294	-30.977568386096397	-92.32512104252535	151.0	0.0	1057	80332
0.04407406	26.660656213760376	76	-53.038384138773054	15.609674670052701	-29.890414358757592	-73.43073985200769	151.0	0.0	1057	81389
